ID,Order_Id,Order_Date,Order_Priority,Order_Quantity,Value,Discount,Shipping_mode,Profit,Unit_price,Shipping_cost,Customer_name,Province,Region,Customer_segment,Product_category,Product_subcategory,Product_name,Product_container,Product_base_margin,Shipping_date
2053,14662,11/16/2011,High,24,38.304,0.05,Regular Air,23.192,1.68,1,Karl Brown,Newfoundland,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,Wrap Bag,0.35,00:00.0
2054,14662,11/16/2011,High,48,5987.0448,0.01,Regular Air,2410.018,125.99,8.99,Karl Brown,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,00:00.0
2055,14693,1/9/2011,Critical,39,247.6656,0.02,Regular Air,147.7492,6.48,6.41,Darren Powers,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 221,Small Box,0.37,00:00.0
2056,14693,1/9/2011,Critical,38,757.378,0.05,Delivery Truck,226.0616,20.98,45,Darren Powers,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Sand",Jumbo Drum,0.61,00:00.0
2057,14695,9/5/2012,High,40,1846.04,0.05,Delivery Truck,451.122,48.58,54.11,Anthony Witt,Ontario,Ontario,Corporate,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,00:00.0
2058,14726,1/8/2012,Low,15,292.2525,0.07,Regular Air,99.7025,20.95,4,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,00:00.0
2059,14727,7/19/2012,Medium,50,10204.8,0.04,Delivery Truck,3349.4,212.6,52.2,Bobby Trafton,Newfoundland,Atlantic,Small Business,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.64,00:00.0
2060,14727,7/19/2012,Medium,33,2224.9095,0.05,Regular Air,839.6236,70.97,3.5,Bobby Trafton,Nova Scotia,Atlantic,Small Business,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,00:00.0
2061,14755,1/5/2010,High,31,108.6085,0.09,Regular Air,55.3945,3.85,0.7,Steve Nguyen,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Wrap Bag,0.44,00:00.0
2062,14755,1/5/2010,High,44,2613.204,0.1,Express Air,895.9036,65.99,4.2,Steve Nguyen,Ontario,Ontario,Consumer,Technology,Telephones and Communication,5170,Small Box,0.59,00:00.0
2063,14756,8/31/2009,Low,2,36.1524,0.06,Regular Air,13.08,19.23,6.15,Steve Chapman,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Small Pack,0.44,00:00.0
2064,14784,3/14/2012,Medium,43,1834.0704,0.04,Delivery Truck,507.4521,44.43,46.59,Brenda Bowman,Quebec,Quebec,Small Business,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Jumbo Box,0.67,00:00.0
2065,14785,10/9/2009,High,20,90.344,0.08,Regular Air,54.492,4.91,0.5,Nicole Brennan,Manitoba,Prarie,Consumer,Office Supplies,Labels,Avery 493,Small Box,0.36,00:00.0
2066,14785,10/9/2009,High,25,689.675,0.02,Regular Air,296.4425,28.15,6.17,Nicole Brennan,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,0.55,00:00.0
2067,14789,11/29/2010,Not Specified,37,402.93,0,Express Air,160.7013,10.89,4.5,Sarah Brown,Alberta,West,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,00:00.0
2068,14789,11/29/2010,Not Specified,19,102.8394,0.03,Regular Air,60.4324,5.58,5.3,Sarah Brown,Alberta,West,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,00:00.0
2069,14791,2/14/2010,Medium,29,1818.0245,0.05,Regular Air,723.2198,65.99,3.99,Lisa DeCherney,Ontario,Ontario,Consumer,Technology,Telephones and Communication,TIMEPORT P8767,Small Box,0.57,00:00.0
2070,14819,1/25/2010,Not Specified,48,9062.7264,0.09,Regular Air,3584.2644,207.48,0.99,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,00:00.0
2071,14819,1/25/2010,Not Specified,27,1459.8954,0.07,Delivery Truck,465.7196,58.14,36.61,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,00:00.0
2072,14820,1/9/2012,High,39,299.1456,0.04,Express Air,107.1496,7.99,5.03,Michael Dominguez,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,00:00.0
2073,14823,2/12/2009,Low,15,98.685,0.1,Regular Air,56.528,7.31,0.49,David Smith,Ontario,Ontario,Small Business,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,00:00.0
2074,14823,2/12/2009,Low,20,123.28,0.08,Regular Air,52.04,6.7,1.56,David Smith,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,00:00.0
2075,14851,5/11/2012,Not Specified,6,3311.9448,0.08,Regular Air,1703.4812,599.99,24.49,Juliana Krohn,Yukon,Yukon,Corporate,Technology,Copiers and Fax,Canon Image Class D660 Copier,Large Box,0.44,00:00.0
2076,14851,5/11/2012,Not Specified,26,1578.4808,0.08,Regular Air,608.6764,65.99,8.99,Juliana Krohn,Yukon,Yukon,Corporate,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,00:00.0
2077,14852,12/24/2011,Medium,9,3675.1554,0.03,Express Air,2329.0784,420.98,19.99,Angele Hood,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,00:00.0
2078,14854,4/28/2010,Low,24,377.4312,0.07,Regular Air,135.794,16.91,6.25,Robert Marley,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,0.58,00:00.0
2079,14855,4/30/2010,Not Specified,44,148.0688,0.06,Express Air,84.3164,3.58,5.47,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,00:00.0
2080,14855,4/30/2010,Not Specified,48,96.336,0.1,Regular Air,47.8796,2.23,4.57,John Lee,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Eldon Pizzaz™ Desk Accessories,Small Pack,0.41,00:00.0
2081,14855,4/30/2010,Not Specified,19,2341.6569,0.01,Delivery Truck,799.5716,124.49,51.94,John Lee,Manitoba,Prarie,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,00:00.0
2082,14883,5/6/2011,Low,38,918.1332,0.07,Delivery Truck,311.4292,25.98,14.36,Jason Fortune,Alberta,West,Corporate,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,00:00.0
2083,14883,5/6/2011,Low,47,5743.8841,0.03,Regular Air,2188.4661,125.99,2.5,Jason Fortune,Alberta,West,Corporate,Technology,Telephones and Communication,i2000,Small Box,0.6,00:00.0
2084,14884,9/27/2011,High,6,541.3836,0.06,Regular Air,213.9572,95.99,4.9,Michael Moore,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,00:00.0
2085,14913,2/14/2009,High,47,929.6694,0.01,Regular Air,573.5372,19.98,8.68,Janet Lee,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,00:00.0
2086,14916,2/27/2009,Low,16,1874.7312,0.07,Express Air,676.5856,125.99,8.8,Cari Sayre,Alberta,West,Corporate,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,00:00.0
2087,14948,5/28/2011,Medium,6,605.88,0,Delivery Truck,194.3944,100.98,35.84,Shahid Hopkins,British Columbia,West,Small Business,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,00:00.0
2088,14950,9/26/2010,Low,48,487.9488,0.03,Regular Air,183.2348,10.48,2.89,Giulietta Dortch,Yukon,Yukon,Small Business,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Small Pack,0.6,00:00.0
2089,14951,5/17/2011,Medium,34,2698.2536,0.02,Regular Air,1369.48,80.98,7.18,Denise Monton,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,Logitech Cordless Navigator Duo,Small Box,0.48,00:00.0
2090,14951,5/17/2011,Medium,26,62.192,0.08,Regular Air,20.584,2.6,2.4,Denise Monton,Saskachewan,Prarie,Home Office,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,00:00.0
2091,14976,7/22/2011,High,46,222.2076,0.03,Regular Air,130.4572,4.98,4.7,Quincy Jones,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,00:00.0
2092,14978,5/27/2010,Critical,14,11470.3596,0.07,Delivery Truck,3778.9032,880.98,44.55,Randy Bradley,Saskachewan,Prarie,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,00:00.0
2093,14978,5/27/2010,Critical,14,188.72,0,Regular Air,72.8652,13.48,4.51,Randy Bradley,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,00:00.0
2094,14980,7/14/2012,Critical,27,832.3182,0.03,Regular Air,469.943,31.78,1.99,Lori Olson,New Brunswick,Atlantic,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,00:00.0
2095,14981,10/26/2010,Medium,8,258.6144,0.07,Regular Air,91.8888,34.76,8.22,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,00:00.0
2096,14981,10/26/2010,Medium,8,118.1848,0.03,Delivery Truck,-2.1636,15.23,27.75,Ed Braxton,Yukon,Yukon,Home Office,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76,00:00.0
2097,14983,2/11/2009,High,48,9393.144,0.05,Express Air,3649.3924,205.99,8.99,Rick Wilson,Saskachewan,Prarie,Consumer,Technology,Telephones and Communication,Talkabout T8097,Small Box,0.58,00:00.0
2098,14983,2/11/2009,High,18,3411.1944,0.08,Regular Air,1325.8252,205.99,8.99,Rick Wilson,Saskachewan,Prarie,Consumer,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,00:00.0
2099,15009,12/21/2011,Not Specified,46,1178.359,0.09,Express Air,431.276,28.15,8.99,Erica Hernandez,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Small Pack,0.57,00:00.0
2100,15009,12/21/2011,Not Specified,28,200.4128,0.08,Express Air,115.1336,7.78,2.5,Erica Hernandez,Nova Scotia,Atlantic,Small Business,Office Supplies,Envelopes,Staples #10 Colored Envelopes,Small Box,0.38,00:00.0
2101,15014,2/10/2010,Medium,10,552.33,0.05,Delivery Truck,161.066,58.14,36.61,Ted Trevino,Ontario,Ontario,Corporate,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,00:00.0
2102,15015,11/25/2010,High,47,284.4816,0.03,Regular Air,103.2936,6.24,5.22,Matthew Grinstein,Alberta,West,Small Business,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,00:00.0
2103,15040,12/4/2009,Low,48,393.552,0.1,Express Air,216.49,9.11,2.15,Carl Weiss,Saskachewan,Prarie,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,00:00.0
2106,15074,11/28/2009,Not Specified,27,909.036,0.05,Regular Air,540.3316,35.44,5.09,Tim Brockman,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1932,Small Box,0.38,00:00.0
2104,15044,3/6/2012,Low,42,1562.0094,0.07,Regular Air,627.9904,39.99,10.25,Erica Bern,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Small Box,0.55,00:00.0
2105,15045,8/20/2010,Not Specified,11,1258.1877,0.07,Delivery Truck,186.8491,122.99,70.2,Logan Currie,Manitoba,Prarie,Small Business,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,00:00.0
2107,15075,10/4/2009,Medium,24,1503.8688,0.02,Regular Air,783.4912,63.94,14.48,Natalie Webber,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,00:00.0
2108,15075,10/4/2009,Medium,10,49.698,0.01,Regular Air,4.9,5.02,5.14,Natalie Webber,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.79,00:00.0
2109,15078,11/9/2010,High,33,188.8326,0.01,Regular Air,115.2062,5.78,4.96,Katherine Nockton,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1899,Small Box,0.36,00:00.0
2110,15079,1/15/2010,Medium,45,3644.1,0,Regular Air,1887.752,80.98,7.18,Erica Hackney,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Logitech Cordless Navigator Duo,Small Box,0.48,00:00.0
2111,15079,1/15/2010,Medium,23,1113.6807,0.01,Regular Air,680.2373,48.91,5.97,Erica Hackney,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1917,Small Box,0.38,00:00.0
2112,15104,3/29/2012,Medium,23,100.8826,0.09,Regular Air,59.483,4.82,1.49,Resi Polking,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,Tuff Stuff™ Recycled Round Ring Binders,Small Box,0.36,00:00.0
2113,15105,11/3/2009,Low,39,445.3956,0.07,Regular Air,166.2812,12.28,6.13,Giulietta Dortch,Yukon,Yukon,Small Business,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,00:00.0
2114,15106,1/27/2011,Not Specified,42,270.5136,0.03,Regular Air,162.378,6.64,4.95,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,00:00.0
2115,15106,1/27/2011,Not Specified,39,5332.197,0.06,Delivery Truck,2137.719,145.45,17.85,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,00:00.0
2116,15106,1/27/2011,Not Specified,35,75.0295,0.03,Regular Air,29.0465,2.21,1.12,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,00:00.0
2117,15108,8/27/2009,High,50,2008.51,0.02,Regular Air,1253.21,40.99,17.48,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,00:00.0
2118,15109,12/14/2010,Not Specified,11,212.014,0.08,Regular Air,56.2315,20.95,5.99,Maria Bertelson,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.65,00:00.0
2119,15109,12/14/2010,Not Specified,45,274.104,0.06,Regular Air,157.812,6.48,8.4,Maria Bertelson,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 212,Small Box,0.37,00:00.0
2120,15109,12/14/2010,Not Specified,33,78.1704,0.06,Regular Air,37.3,2.52,4.28,Maria Bertelson,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,0.44,00:00.0
2121,15109,12/14/2010,Not Specified,23,242.4384,0.04,Regular Air,95.1206,10.98,3.37,Maria Bertelson,Manitoba,Prarie,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,00:00.0
2122,15109,12/14/2010,Not Specified,10,127.673,0.09,Regular Air,39.735,14.03,9.37,Maria Bertelson,Manitoba,Prarie,Home Office,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,0.56,00:00.0
2165,15618,8/4/2010,Medium,44,767.9056,0.08,Regular Air,449.534,18.97,9.54,Joy Smith,Prince Edward Island,Atlantic,Consumer,Office Supplies,Paper,Xerox 1939,Small Box,0.37,00:00.0
2166,15618,8/4/2010,Medium,14,868.4284,0.06,Regular Air,319.361,65.99,3.99,Joy Smith,Prince Edward Island,Atlantic,Consumer,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,00:00.0
2123,15111,12/17/2009,Not Specified,13,951.444,0.1,Regular Air,347.8728,81.32,0.99,Juliana Krohn,Yukon,Yukon,Corporate,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece® Compact Power Control Center,Small Box,0.57,00:00.0
2124,15139,11/19/2009,High,17,4758.4938,0.07,Delivery Truck,1828.4342,300.98,64.73,Guy Armstrong,Prince Edward Island,Atlantic,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,00:00.0
2125,15139,11/19/2009,High,33,685.4166,0.01,Delivery Truck,218.0892,20.98,45,Guy Armstrong,Prince Edward Island,Atlantic,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Sand",Jumbo Drum,0.61,00:00.0
2126,15142,4/4/2012,Not Specified,21,298.4184,0.07,Regular Air,171.9916,15.28,10.91,Meg O'Connel,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,Small Box,0.36,00:00.0
2127,15170,3/18/2009,Critical,19,394.8219,0.01,Regular Air,158.7021,20.99,4.81,Thomas Boland,Ontario,Ontario,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,00:00.0
2128,15202,7/9/2010,High,36,1309.7448,0.09,Express Air,365.0128,39.98,9.2,Darrin Sayre,Yukon,Yukon,Consumer,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,00:00.0
2129,15205,3/17/2011,Critical,18,4303.8072,0.02,Delivery Truck,1845.0852,243.98,43.32,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,00:00.0
2130,15205,3/17/2011,Critical,42,1645.5768,0.02,Regular Air,544.9228,39.98,9.2,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,00:00.0
2131,15206,11/4/2010,Low,35,5020.085,0.05,Delivery Truck,1519.02,150.98,66.27,Rob Lucas,Yukon,Yukon,Small Business,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,00:00.0
2132,15234,3/12/2010,Not Specified,21,2381.211,0.1,Regular Air,917.0365,125.99,8.99,Toby Knight,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,StarTAC ST7868,Small Box,0.55,00:00.0
2133,15234,3/12/2010,Not Specified,12,1511.88,0,Express Air,642.0284,125.99,8.08,Toby Knight,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,M3682,Small Box,0.57,00:00.0
2134,15236,4/9/2012,Not Specified,33,338.4282,0.06,Regular Air,198.6268,10.91,2.99,Lena Creighton,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box,0.38,00:00.0
2135,15236,4/9/2012,Not Specified,30,358.479,0.01,Express Air,163.987,12.07,6.2,Lena Creighton,Ontario,Ontario,Home Office,Furniture,Office Furnishings,Eldon® 500 Class™ Desk Accessories,Wrap Bag,0.52,00:00.0
2136,15264,11/17/2011,Medium,3,3546.0621,0.07,Regular Air,2191.5326,1270.99,19.99,Ben Wallace,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,00:00.0
2137,15264,11/17/2011,Medium,13,88.3779,0.07,Regular Air,51.7765,7.31,0.49,Ben Wallace,Quebec,Quebec,Home Office,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,00:00.0
2138,15270,1/31/2009,Not Specified,36,251.28,0,Regular Air,154.1936,6.98,1.6,Maria Zettner,Manitoba,Prarie,Corporate,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Wrap Bag,0.38,00:00.0
2139,15271,7/25/2010,Critical,18,2285.2368,0.01,Regular Air,2272.5868,128.24,12.65,Elpida Rittenbach,Nova Scotia,Atlantic,Consumer,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,NULL,00:00.0
2140,15271,7/25/2010,Critical,7,244.3721,0.03,Regular Air,99.522,35.99,1.25,Elpida Rittenbach,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,Accessory13,Small Pack,0.57,00:00.0
2141,15296,8/7/2012,Not Specified,38,6016.122,0.02,Regular Air,1944.458,161.55,19.99,Nick Radford,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,00:00.0
2142,15300,2/8/2011,High,42,210.672,0.05,Express Air,123.5608,5.28,5.06,Cari Sayre,Alberta,West,Home Office,Office Supplies,Paper,Astroparche® Fine Business Paper,Small Box,0.37,00:00.0
2143,15303,9/13/2010,Critical,21,93.4332,0.02,Regular Air,53.2808,4.54,5.83,Fred Harton,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"Avery® Durable Plastic 1"" Binders",Small Box,0.36,00:00.0
2144,15303,9/13/2010,Critical,18,502.3872,0.02,Regular Air,134.5492,28.48,8.99,Fred Harton,British Columbia,West,Home Office,Technology,Computer Peripherals,"Imation IBM Formatted Diskettes, 100/Pack",Small Pack,0.7,00:00.0
2145,15329,4/27/2012,High,34,975.6096,0.04,Express Air,465.4896,29.89,1.99,Rob Haberlin,British Columbia,West,Consumer,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,00:00.0
2146,15332,5/30/2010,Not Specified,6,282.96,0.1,Regular Air,144.234,52.4,16.11,Maria Bertelson,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Laser Imprintable Binding System Covers,Small Box,0.39,00:00.0
